row_id,timestamp,close,return,anomaly_zscore,anomaly_kmeans,anomaly_rf,anomaly_gmm,votes,final_label
646,2026-01-14T03:00:00.000Z,95720.99,0.39175663410435657,0,0,0,0,0,Normal
647,2026-01-14T04:00:00.000Z,95245.16,-0.4971010015671573,0,0,0,0,0,Normal
648,2026-01-14T05:00:00.000Z,95005.0,-0.25214929556526267,0,0,0,0,0,Normal
649,2026-01-14T06:00:00.000Z,95028.87,0.02512499342139929,0,0,0,0,0,Normal
650,2026-01-14T07:00:00.000Z,95205.1,0.18544890621134957,0,0,0,0,0,Normal
651,2026-01-14T08:00:00.000Z,94900.01,-0.3204555218155436,0,0,0,0,0,Normal
652,2026-01-14T09:00:00.000Z,95088.24,0.19834560607527862,0,0,0,0,0,Normal
653,2026-01-14T10:00:00.000Z,95091.75,0.003691308199615939,0,0,0,0,0,Normal
654,2026-01-14T11:00:00.000Z,94792.99,-0.31418077803804234,0,0,0,0,0,Normal
655,2026-01-14T12:00:00.000Z,95077.56,0.3002015233404931,0,0,0,0,0,Normal
656,2026-01-14T13:00:00.000Z,94998.19,-0.08347921423309534,0,0,0,0,0,Normal
657,2026-01-14T14:00:00.000Z,96493.15,1.5736720878576582,1,1,1,0,3,ANOMALY
658,2026-01-14T15:00:00.000Z,96764.57,0.28128421551167904,0,0,0,0,0,Normal
659,2026-01-14T16:00:00.000Z,97293.24,0.546346663866748,0,0,0,0,0,Normal
660,2026-01-14T17:00:00.000Z,96956.07,-0.346550284480196,0,0,0,0,0,Normal
661,2026-01-14T18:00:00.000Z,96806.55,-0.15421417142836846,0,0,0,0,0,Normal
662,2026-01-14T19:00:00.000Z,97267.42,0.47607315827284946,0,0,0,0,0,Normal
663,2026-01-14T20:00:00.000Z,97655.28,0.3987563358830659,0,0,0,0,0,Normal
664,2026-01-14T21:00:00.000Z,97564.0,-0.09347164843518385,0,0,0,0,0,Normal
665,2026-01-14T22:00:00.000Z,96878.34,-0.7027797138288716,0,0,0,0,0,Normal
666,2026-01-14T23:00:00.000Z,96951.78,0.07580641864837201,0,0,0,0,0,Normal
667,2026-01-15T00:00:00.000Z,96658.03,-0.3029856697834732,0,0,0,0,0,Normal
668,2026-01-15T01:00:00.000Z,96445.31,-0.22007483496198077,0,0,0,0,0,Normal
669,2026-01-15T02:00:00.000Z,96339.91,-0.10928473349299805,0,0,0,0,0,Normal
670,2026-01-15T03:00:00.000Z,95985.1,-0.36828973579069446,0,0,0,0,0,Normal
671,2026-01-15T04:00:00.000Z,96316.27,0.3450223003361952,0,0,0,0,0,Normal
672,2026-01-15T05:00:00.000Z,96429.71,0.11777864736663979,0,0,0,0,0,Normal
673,2026-01-15T06:00:00.000Z,96243.78,-0.1928140196626238,0,0,0,0,0,Normal
674,2026-01-15T07:00:00.000Z,96630.48,0.4017921989348361,0,0,0,0,0,Normal
675,2026-01-15T08:00:00.000Z,96643.0,0.012956574364531015,0,0,0,0,0,Normal
676,2026-01-15T09:00:00.000Z,97040.75,0.4115662800202813,0,0,0,0,0,Normal
677,2026-01-15T10:00:00.000Z,96818.68,-0.22884200709496483,0,0,0,0,0,Normal
678,2026-01-15T11:00:00.000Z,96581.08,-0.24540718795174055,0,0,0,0,0,Normal
679,2026-01-15T12:00:00.000Z,96981.65,0.41474996966279765,0,0,0,0,0,Normal
680,2026-01-15T13:00:00.000Z,96846.75,-0.13909847893904814,0,0,0,0,0,Normal
681,2026-01-15T14:00:00.000Z,96063.43,-0.8088242506847254,0,0,0,1,1,Normal
682,2026-01-15T15:00:00.000Z,96737.04,0.7012137709428101,0,0,0,0,0,Normal
683,2026-01-15T16:00:00.000Z,96738.51,0.0015195833984682494,0,0,0,0,0,Normal
684,2026-01-15T17:00:00.000Z,96636.35,-0.10560427279683315,0,0,0,0,0,Normal
685,2026-01-15T18:00:00.000Z,95835.0,-0.8292428263277807,0,0,0,0,0,Normal
686,2026-01-15T19:00:00.000Z,95516.01,-0.33285334168101643,0,0,0,0,0,Normal
687,2026-01-15T20:00:00.000Z,95260.67,-0.2673269120014532,0,0,0,0,0,Normal
688,2026-01-15T21:00:00.000Z,95584.35,0.3397834594277116,0,0,0,0,0,Normal
689,2026-01-15T22:00:00.000Z,95583.87,-5.021742576216681E-4,0,0,0,0,0,Normal
690,2026-01-15T23:00:00.000Z,95604.8,0.021896999985471233,0,0,0,0,0,Normal
691,2026-01-16T00:00:00.000Z,95633.5,0.03001941325122548,0,0,0,0,0,Normal
692,2026-01-16T01:00:00.000Z,95664.18,0.03208080850329864,0,0,0,0,0,Normal
693,2026-01-16T02:00:00.000Z,95504.4,-0.1670217630047044,0,0,0,0,0,Normal
694,2026-01-16T03:00:00.000Z,95354.69,-0.15675717558562008,0,0,0,0,0,Normal
695,2026-01-16T04:00:00.000Z,95261.29,-0.09795008509807523,0,0,0,0,0,Normal
696,2026-01-16T05:00:00.000Z,95660.37,0.4189319712130768,0,0,0,0,0,Normal
697,2026-01-16T06:00:00.000Z,95741.21,0.08450730433093856,0,0,0,0,0,Normal
698,2026-01-16T07:00:00.000Z,95653.16,-0.0919666672272057,0,0,0,0,0,Normal
699,2026-01-16T08:00:00.000Z,95676.0,0.023877935658367377,0,0,0,0,0,Normal
700,2026-01-16T09:00:00.000Z,95613.53,-0.06529328149170732,0,0,0,0,0,Normal
701,2026-01-16T10:00:00.000Z,95307.35,-0.3202266457477232,0,0,0,0,0,Normal
702,2026-01-16T11:00:00.000Z,95429.09,0.12773411494495512,0,0,0,0,0,Normal
703,2026-01-16T12:00:00.000Z,95458.55,0.03087108972745778,0,0,0,0,0,Normal
704,2026-01-16T13:00:00.000Z,95448.87,-0.010140526961710528,0,0,0,0,0,Normal
705,2026-01-16T14:00:00.000Z,95192.36,-0.26874074046134844,0,0,0,0,0,Normal
706,2026-01-16T15:00:00.000Z,94585.98,-0.6370049024942759,0,0,0,0,0,Normal
707,2026-01-16T16:00:00.000Z,94872.55,0.30297301989152814,0,0,0,0,0,Normal
708,2026-01-16T17:00:00.000Z,95076.08,0.2145299140794643,0,0,0,0,0,Normal
709,2026-01-16T18:00:00.000Z,95001.19,-0.07876849781774942,0,0,0,0,0,Normal
710,2026-01-16T19:00:00.000Z,95002.09,9.473565541595619E-4,0,0,0,0,0,Normal
711,2026-01-16T20:00:00.000Z,95553.6,0.5805240705757164,0,0,0,0,0,Normal
712,2026-01-16T21:00:00.000Z,95523.52,-0.03147971400344618,0,0,0,0,0,Normal
713,2026-01-16T22:00:00.000Z,95514.0,-0.009966131901339992,0,0,0,0,0,Normal
714,2026-01-16T23:00:00.000Z,95550.94,0.03867495864480208,0,0,0,0,0,Normal
715,2026-01-17T00:00:00.000Z,95465.97,-0.08892638837462163,0,0,0,0,0,Normal
716,2026-01-17T01:00:00.000Z,95399.93,-0.06917648246805852,0,0,0,0,0,Normal
717,2026-01-17T02:00:00.000Z,95371.35,-0.02995809326064025,0,0,0,0,0,Normal
718,2026-01-17T03:00:00.000Z,95372.95,0.0016776526703177197,0,0,0,0,0,Normal
719,2026-01-17T04:00:00.000Z,95303.64,-0.07267259741886578,0,0,0,0,0,Normal
720,2026-01-17T05:00:00.000Z,95323.67,0.021017035655712668,0,0,0,0,0,Normal
721,2026-01-17T06:00:00.000Z,95240.07,-0.08770119740457716,0,0,0,0,0,Normal
722,2026-01-17T07:00:00.000Z,95101.67,-0.1453169868522841,0,0,0,0,0,Normal
723,2026-01-17T08:00:00.000Z,95247.51,0.15335167090124724,0,0,0,0,0,Normal
724,2026-01-17T09:00:00.000Z,95260.65,0.013795636232383224,0,0,0,0,0,Normal
725,2026-01-17T10:00:00.000Z,95116.48,-0.15134265827495552,0,0,0,0,0,Normal
726,2026-01-17T11:00:00.000Z,95323.86,0.21802741228440503,0,0,0,0,0,Normal
727,2026-01-17T12:00:00.000Z,95251.15,-0.07627681044389822,0,0,0,0,0,Normal
728,2026-01-17T13:00:00.000Z,95438.32,0.19650156454804613,0,0,0,0,0,Normal
729,2026-01-17T14:00:00.000Z,95471.18,0.03443061445338458,0,0,0,0,0,Normal
730,2026-01-17T15:00:00.000Z,95573.64,0.10732034526022005,0,0,0,0,0,Normal
731,2026-01-17T16:00:00.000Z,95315.23,-0.27037789917806476,0,0,0,0,0,Normal
732,2026-01-17T17:00:00.000Z,95357.24,0.04407480315580248,0,0,0,0,0,Normal
733,2026-01-17T18:00:00.000Z,95428.25,0.07446733986846699,0,0,0,0,0,Normal
734,2026-01-17T19:00:00.000Z,95291.38,-0.14342712980693895,0,0,0,0,0,Normal
735,2026-01-17T20:00:00.000Z,95378.18,0.09108903659489354,0,0,0,0,0,Normal
736,2026-01-17T21:00:00.000Z,95302.94,-0.07888596741937315,0,0,0,0,0,Normal
737,2026-01-17T22:00:00.000Z,95170.97,-0.1384742170598363,0,0,0,0,0,Normal
738,2026-01-17T23:00:00.000Z,95147.77,-0.024377181403112402,0,0,0,0,0,Normal
739,2026-01-18T00:00:00.000Z,95112.47,-0.03710018637326229,0,0,0,0,0,Normal
740,2026-01-18T01:00:00.000Z,94966.9,-0.15305038340399646,0,0,0,0,0,Normal
741,2026-01-18T02:00:00.000Z,95022.01,0.058030745449211274,0,0,0,0,0,Normal
742,2026-01-18T03:00:00.000Z,95200.29,0.18761968937512918,0,0,0,0,0,Normal
743,2026-01-18T04:00:00.000Z,95095.68,-0.10988411905047402,0,0,0,0,0,Normal
744,2026-01-18T05:00:00.000Z,95188.55,0.09765953616400758,0,0,0,0,0,Normal
745,2026-01-18T06:00:00.000Z,95171.43,-0.017985356432059785,0,0,0,0,0,Normal
746,2026-01-18T07:00:00.000Z,95028.27,-0.1504232940494732,0,0,0,0,0,Normal
747,2026-01-18T08:00:00.000Z,95183.93,0.1638038869906655,0,0,0,0,0,Normal
748,2026-01-18T09:00:00.000Z,95275.73,0.09644485156266036,0,0,0,1,1,Normal
749,2026-01-18T10:00:00.000Z,95180.66,-0.0997840688284346,0,0,0,0,0,Normal
750,2026-01-18T11:00:00.000Z,95168.06,-0.013237983430669509,0,0,0,0,0,Normal
751,2026-01-18T12:00:00.000Z,95113.25,-0.057592852055610155,0,0,0,0,0,Normal
752,2026-01-18T13:00:00.000Z,95146.82,0.03529476702772705,0,0,0,1,1,Normal
753,2026-01-18T14:00:00.000Z,94955.79,-0.20077391971693448,0,0,0,0,0,Normal
754,2026-01-18T15:00:00.000Z,95119.28,0.17217486158558337,0,0,0,0,0,Normal
755,2026-01-18T16:00:00.000Z,95169.35,0.05263917052358291,0,0,0,0,0,Normal
756,2026-01-18T17:00:00.000Z,95274.36,0.1103401462760889,0,0,0,0,0,Normal
757,2026-01-18T18:00:00.000Z,95439.6,0.17343595905552345,0,0,0,0,0,Normal
758,2026-01-18T19:00:00.000Z,95380.99,-0.06141056752123619,0,0,0,0,0,Normal
759,2026-01-18T20:00:00.000Z,95304.01,-0.08070790626100166,0,0,0,0,0,Normal
760,2026-01-18T21:00:00.000Z,95430.44,0.13265968556832597,0,0,0,0,0,Normal
761,2026-01-18T22:00:00.000Z,95498.61,0.07143423000040006,0,0,0,0,0,Normal
762,2026-01-18T23:00:00.000Z,93673.14,-1.9115147330416637,1,1,1,0,3,ANOMALY
763,2026-01-19T00:00:00.000Z,92711.02,-1.0271033937796825,1,1,1,0,3,ANOMALY
764,2026-01-19T01:00:00.000Z,92586.65,-0.13414802253282065,0,0,0,1,1,Normal
765,2026-01-19T02:00:00.000Z,92566.8,-0.021439375979137587,0,0,0,0,0,Normal
766,2026-01-19T03:00:00.000Z,92690.09,0.13319030149037125,0,0,0,0,0,Normal
767,2026-01-19T04:00:00.000Z,92665.0,-0.0270686974195411,0,0,0,0,0,Normal
768,2026-01-19T05:00:00.000Z,92511.77,-0.16535908919225184,0,0,0,0,0,Normal
769,2026-01-19T06:00:00.000Z,92583.27,0.07728746298985012,0,0,0,0,0,Normal
770,2026-01-19T07:00:00.000Z,92841.62,0.2790460954770646,0,0,0,0,0,Normal
771,2026-01-19T08:00:00.000Z,93259.09,0.44965824594616066,0,0,0,1,1,Normal
772,2026-01-19T09:00:00.000Z,93060.06,-0.21341619353137942,0,0,0,0,0,Normal
773,2026-01-19T10:00:00.000Z,93064.88,0.0051794507762048525,0,0,0,0,0,Normal
774,2026-01-19T11:00:00.000Z,93191.96,0.13654989938203244,0,0,0,0,0,Normal
775,2026-01-19T12:00:00.000Z,93070.6,-0.1302258263481071,0,0,0,1,1,Normal
776,2026-01-19T13:00:00.000Z,93031.86,-0.04162431530473354,0,0,0,0,0,Normal
777,2026-01-19T14:00:00.000Z,92812.43,-0.23586543362672518,0,0,0,0,0,Normal
778,2026-01-19T15:00:00.000Z,93068.62,0.27602983781376267,0,0,0,0,0,Normal
779,2026-01-19T16:00:00.000Z,93301.86,0.2506107858911033,0,0,0,0,0,Normal
780,2026-01-19T17:00:00.000Z,93242.99,-0.0630962769659682,0,0,0,0,0,Normal
781,2026-01-19T18:00:00.000Z,93065.84,-0.1899874725167061,0,0,0,0,0,Normal
782,2026-01-19T19:00:00.000Z,93105.85,0.04299106954819276,0,0,0,0,0,Normal
783,2026-01-19T20:00:00.000Z,93141.94,0.03876233340869284,0,0,0,0,0,Normal
784,2026-01-19T21:00:00.000Z,93003.42,-0.14871925579390544,0,0,0,0,0,Normal
785,2026-01-19T22:00:00.000Z,92565.78,-0.47056334057392624,0,0,0,0,0,Normal
786,2026-01-19T23:00:00.000Z,92631.0,0.0704580029466717,0,0,0,0,0,Normal
787,2026-01-20T00:00:00.000Z,92717.9,0.09381308633178431,0,0,0,0,0,Normal
788,2026-01-20T01:00:00.000Z,92716.48,-0.0015315273534044493,0,0,0,0,0,Normal
789,2026-01-20T02:00:00.000Z,92552.16,-0.17722847114125528,0,0,0,0,0,Normal
790,2026-01-20T03:00:00.000Z,92434.92,-0.12667451521390927,0,0,0,0,0,Normal
791,2026-01-20T04:00:00.000Z,92062.61,-0.4027806807210932,0,0,0,0,0,Normal
792,2026-01-20T05:00:00.000Z,91624.18,-0.47623025243365147,1,0,0,0,1,Normal
793,2026-01-20T06:00:00.000Z,90929.98,-0.7576602595515736,0,0,0,0,0,Normal
794,2026-01-20T07:00:00.000Z,91177.98,0.2727373304162173,0,0,0,0,0,Normal
795,2026-01-20T08:00:00.000Z,91116.0,-0.06797693916885672,0,0,0,0,0,Normal
796,2026-01-20T09:00:00.000Z,91036.25,-0.08752579129900351,0,0,0,0,0,Normal
797,2026-01-20T10:00:00.000Z,91269.58,0.2563044940888881,0,0,0,0,0,Normal
798,2026-01-20T11:00:00.000Z,91218.99,-0.05542920215036995,0,0,0,0,0,Normal
799,2026-01-20T12:00:00.000Z,91280.31,0.06722284471687434,0,0,0,0,0,Normal
800,2026-01-20T13:00:00.000Z,90958.88,-0.3521350880600571,0,0,0,0,0,Normal
801,2026-01-20T14:00:00.000Z,90531.15,-0.4702454559686875,0,0,0,0,0,Normal
802,2026-01-20T15:00:00.000Z,90684.95,0.16988627671248313,0,0,0,0,0,Normal
803,2026-01-20T16:00:00.000Z,90165.51,-0.5727962578134571,0,0,0,0,0,Normal
804,2026-01-20T17:00:00.000Z,89775.46,-0.4325933497187462,0,0,0,0,0,Normal
805,2026-01-20T18:00:00.000Z,89501.0,-0.30571828871721607,0,0,0,0,0,Normal
806,2026-01-20T19:00:00.000Z,89725.76,0.2511256857465227,0,0,0,0,0,Normal
807,2026-01-20T20:00:00.000Z,89733.99,0.009172393747358676,0,0,0,0,0,Normal
808,2026-01-20T21:00:00.000Z,89476.01,-0.28749418141331695,0,0,0,0,0,Normal
809,2026-01-20T22:00:00.000Z,88509.18,-1.0805466180264456,1,0,0,0,1,Normal
810,2026-01-20T23:00:00.000Z,88427.66,-0.09210344056965747,0,0,0,0,0,Normal
811,2026-01-21T00:00:00.000Z,88936.01,0.5748766845125042,0,0,0,1,1,Normal
812,2026-01-21T01:00:00.000Z,89020.91,0.09546189445648334,0,0,0,0,0,Normal
813,2026-01-21T02:00:00.000Z,89048.57,0.03107135166333652,0,0,0,0,0,Normal
814,2026-01-21T03:00:00.000Z,89432.33,0.4309558255680024,0,0,0,0,0,Normal
815,2026-01-21T04:00:00.000Z,89448.89,0.018516793647216367,0,0,0,0,0,Normal
816,2026-01-21T05:00:00.000Z,89950.04,0.5602640792971236,0,0,0,0,0,Normal
817,2026-01-21T06:00:00.000Z,89649.62,-0.3339853990059316,0,0,0,0,0,Normal
818,2026-01-21T07:00:00.000Z,89213.95,-0.4859697118626882,0,0,0,0,0,Normal
819,2026-01-21T08:00:00.000Z,89197.35,-0.01860695552656777,0,0,0,0,0,Normal
820,2026-01-21T09:00:00.000Z,89112.3,-0.09535036635057725,0,0,0,0,0,Normal
821,2026-01-21T10:00:00.000Z,89248.99,0.15339072159510359,0,0,0,0,0,Normal
822,2026-01-21T11:00:00.000Z,88789.99,-0.5142915342795429,0,0,0,0,0,Normal
823,2026-01-21T12:00:00.000Z,88736.31,-0.060457265509328284,0,0,0,1,1,Normal
824,2026-01-21T13:00:00.000Z,88672.64,-0.07175191305566209,0,0,0,0,0,Normal
825,2026-01-21T14:00:00.000Z,89805.43,1.2774966438351187,1,0,0,0,1,Normal
826,2026-01-21T15:00:00.000Z,90288.04,0.5373951218762718,0,0,0,1,1,Normal
827,2026-01-21T16:00:00.000Z,87602.4,-2.97452464357405,1,1,1,1,4,ANOMALY
828,2026-01-21T17:00:00.000Z,87932.38,0.37667917773942516,0,0,0,0,0,Normal
829,2026-01-21T18:00:00.000Z,88485.43,0.6289491993734186,0,0,0,0,0,Normal
830,2026-01-21T19:00:00.000Z,90355.56,2.1134891925145283,1,1,1,0,3,ANOMALY
831,2026-01-21T20:00:00.000Z,90214.01,-0.15665887079887586,1,1,0,0,2,ANOMALY
832,2026-01-21T21:00:00.000Z,90249.18,0.03898507559967346,1,0,0,0,1,Normal
833,2026-01-21T22:00:00.000Z,89763.51,-0.5381433936574198,1,1,0,0,2,ANOMALY
834,2026-01-21T23:00:00.000Z,89454.73,-0.3439927872695647,1,1,0,0,2,ANOMALY
835,2026-01-22T00:00:00.000Z,89908.49,0.507250986057417,1,1,0,0,2,ANOMALY
836,2026-01-22T01:00:00.000Z,90113.19,0.22767594028105798,1,0,0,0,1,Normal
837,2026-01-22T02:00:00.000Z,89938.3,-0.19407813661906914,1,0,0,0,1,Normal
838,2026-01-22T03:00:00.000Z,89899.51,-0.043129567714761397,1,0,0,0,1,Normal
839,2026-01-22T04:00:00.000Z,89998.91,0.11056789964707381,1,0,0,0,1,Normal
840,2026-01-22T05:00:00.000Z,90026.3,0.03043370191928574,1,0,0,0,1,Normal
841,2026-01-22T06:00:00.000Z,90172.11,0.1619637816949071,1,0,0,0,1,Normal
842,2026-01-22T07:00:00.000Z,89818.79,-0.39182847113149455,1,0,0,0,1,Normal
843,2026-01-22T08:00:00.000Z,89920.16,0.11286057182469111,1,0,0,0,1,Normal
844,2026-01-22T09:00:00.000Z,90033.02,0.1255113425065124,1,0,0,0,1,Normal
845,2026-01-22T10:00:00.000Z,90078.77,0.05081468998817673,1,0,0,0,1,Normal
846,2026-01-22T11:00:00.000Z,89941.26,-0.15265528159410513,1,0,0,0,1,Normal
847,2026-01-22T12:00:00.000Z,90021.09,0.0887579293418872,1,0,0,0,1,Normal
848,2026-01-22T13:00:00.000Z,89619.81,-0.44576220972218916,1,0,0,0,1,Normal
849,2026-01-22T14:00:00.000Z,89088.59,-0.5927484113166459,0,0,0,0,0,Normal
850,2026-01-22T15:00:00.000Z,89000.01,-0.09942911881308802,0,0,0,0,0,Normal
851,2026-01-22T16:00:00.000Z,89054.06,0.06073033025502106,0,0,0,0,0,Normal
852,2026-01-22T17:00:00.000Z,89550.01,0.5569089157754226,0,0,0,0,0,Normal
853,2026-01-22T18:00:00.000Z,89333.94,-0.24128417182754935,0,0,0,0,0,Normal
854,2026-01-22T19:00:00.000Z,89777.9,0.49696677433010983,0,0,0,0,0,Normal
855,2026-01-22T20:00:00.000Z,89409.72,-0.41010092684279353,0,0,0,0,0,Normal
856,2026-01-22T21:00:00.000Z,89268.66,-0.15776808159112532,0,0,0,0,0,Normal
857,2026-01-22T22:00:00.000Z,89346.99,0.08774636025679072,0,0,0,0,0,Normal
858,2026-01-22T23:00:00.000Z,89559.67,0.23803823721424422,0,0,0,0,0,Normal
859,2026-01-23T00:00:00.000Z,89520.01,-0.044283325295868536,0,0,0,0,0,Normal
860,2026-01-23T01:00:00.000Z,89939.38,0.4684650951223279,0,0,0,0,0,Normal
861,2026-01-23T02:00:00.000Z,89663.48,-0.30676217692406915,0,0,0,0,0,Normal
862,2026-01-23T03:00:00.000Z,89924.78,0.29142299629683066,0,0,0,0,0,Normal
863,2026-01-23T04:00:00.000Z,89965.42,0.045193327134085415,0,0,0,0,0,Normal
864,2026-01-23T05:00:00.000Z,89616.03,-0.3883603277792691,0,0,0,0,0,Normal
865,2026-01-23T06:00:00.000Z,89509.59,-0.11877339355470529,0,0,0,0,0,Normal
866,2026-01-23T07:00:00.000Z,89549.45,0.04453154125720893,0,0,0,0,0,Normal
867,2026-01-23T08:00:00.000Z,89221.46,-0.36626690616189395,0,0,0,0,0,Normal
868,2026-01-23T09:00:00.000Z,88977.72,-0.2731853973248155,0,0,0,0,0,Normal
869,2026-01-23T10:00:00.000Z,89046.49,0.07728901122663334,0,0,0,0,0,Normal
870,2026-01-23T11:00:00.000Z,89202.48,0.1751781569380162,0,0,0,0,0,Normal
871,2026-01-23T12:00:00.000Z,89267.83,0.07326029500525078,0,0,0,0,0,Normal
872,2026-01-23T13:00:00.000Z,89350.81,0.09295621950258237,0,0,0,0,0,Normal
873,2026-01-23T14:00:00.000Z,89017.85,-0.37264351604645585,1,0,0,0,1,Normal
874,2026-01-23T15:00:00.000Z,89761.61,0.8355178203023339,0,0,0,0,0,Normal
875,2026-01-23T16:00:00.000Z,90124.85,0.4046718858986553,0,0,0,0,0,Normal
876,2026-01-23T17:00:00.000Z,90600.0,0.5272130827402188,0,0,0,0,0,Normal
877,2026-01-23T18:00:00.000Z,90530.45,-0.07676600441501868,0,0,0,0,0,Normal
878,2026-01-23T19:00:00.000Z,89982.79,-0.6049456287911981,0,0,0,1,1,Normal
879,2026-01-23T20:00:00.000Z,89503.68,-0.5324462600014956,0,0,0,0,0,Normal
880,2026-01-23T21:00:00.000Z,89349.99,-0.1717136099878669,0,0,0,0,0,Normal
881,2026-01-23T22:00:00.000Z,89624.61,0.30735314016263615,0,0,0,0,0,Normal
882,2026-01-23T23:00:00.000Z,89600.26,-0.02716887694128589,0,0,0,0,0,Normal
883,2026-01-24T00:00:00.000Z,89452.83,-0.1645419332488518,0,0,0,0,0,Normal
884,2026-01-24T01:00:00.000Z,89550.24,0.10889538095106843,0,0,0,0,0,Normal
885,2026-01-24T02:00:00.000Z,89702.85,0.17041830373654143,0,0,0,0,0,Normal
886,2026-01-24T03:00:00.000Z,89770.02,0.07488056399544973,0,0,0,0,0,Normal
887,2026-01-24T04:00:00.000Z,89829.35,0.06609110703106325,0,0,0,0,0,Normal
888,2026-01-24T05:00:00.000Z,89775.2,-0.06028096607624267,0,0,0,0,0,Normal
889,2026-01-24T06:00:00.000Z,89649.32,-0.14021689731684717,0,0,0,0,0,Normal
890,2026-01-24T07:00:00.000Z,89620.1,-0.032593666075775296,0,0,0,0,0,Normal
891,2026-01-24T08:00:00.000Z,89660.88,0.04550318511138407,0,0,0,0,0,Normal
892,2026-01-24T09:00:00.000Z,89600.0,-0.06790029274752474,0,0,0,0,0,Normal
893,2026-01-24T10:00:00.000Z,89626.8,0.029910714285708018,0,0,0,0,0,Normal
894,2026-01-24T11:00:00.000Z,89595.4,-0.03503416388849212,0,0,0,0,0,Normal
895,2026-01-24T12:00:00.000Z,89537.82,-0.06426669226320403,0,0,0,0,0,Normal
896,2026-01-24T13:00:00.000Z,89368.22,-0.1894171647243703,0,0,0,0,0,Normal
897,2026-01-24T14:00:00.000Z,89450.03,0.09154260877075604,0,0,0,0,0,Normal
898,2026-01-24T15:00:00.000Z,89275.77,-0.19481267921318546,0,0,0,0,0,Normal
899,2026-01-24T16:00:00.000Z,89290.01,0.01595057651140319,0,0,0,0,0,Normal
900,2026-01-24T17:00:00.000Z,89406.5,0.1304625231870915,0,0,0,0,0,Normal
901,2026-01-24T18:00:00.000Z,89395.23,-0.012605347485927787,0,0,0,0,0,Normal
902,2026-01-24T19:00:00.000Z,89331.36,-0.07144676511262604,0,0,0,0,0,Normal
903,2026-01-24T20:00:00.000Z,89380.01,0.054460158224389765,0,0,0,0,0,Normal
904,2026-01-24T21:00:00.000Z,89386.61,0.007384201456228645,0,0,0,0,0,Normal
905,2026-01-24T22:00:00.000Z,89430.0,0.048541946047619966,0,0,0,0,0,Normal
906,2026-01-24T23:00:00.000Z,89225.34,-0.22884937940288452,0,0,0,0,0,Normal
907,2026-01-25T00:00:00.000Z,89315.18,0.10068888501852946,0,0,0,0,0,Normal
908,2026-01-25T01:00:00.000Z,89176.31,-0.1554830880932001,0,0,0,0,0,Normal
909,2026-01-25T02:00:00.000Z,89139.04,-0.041793610881635246,0,0,0,0,0,Normal
910,2026-01-25T03:00:00.000Z,88960.35,-0.2004621095313408,0,0,0,0,0,Normal
911,2026-01-25T04:00:00.000Z,89006.96,0.05239412839539437,0,0,0,0,0,Normal
912,2026-01-25T05:00:00.000Z,88990.9,-0.018043532775424698,0,0,0,0,0,Normal
913,2026-01-25T06:00:00.000Z,88831.36,-0.1792767575111487,0,0,0,0,0,Normal
914,2026-01-25T07:00:00.000Z,88659.99,-0.19291610530334236,0,0,0,0,0,Normal
915,2026-01-25T08:00:00.000Z,88300.01,-0.40602305504434666,0,0,0,0,0,Normal
916,2026-01-25T09:00:00.000Z,88398.38,0.11140429089420145,0,0,0,0,0,Normal
917,2026-01-25T10:00:00.000Z,88659.51,0.29540134106529337,0,0,0,0,0,Normal
918,2026-01-25T11:00:00.000Z,88570.17,-0.10076753187560072,0,0,0,0,0,Normal
919,2026-01-25T12:00:00.000Z,88791.99,0.2504454942335643,0,0,0,0,0,Normal
920,2026-01-25T13:00:00.000Z,88921.0,0.14529463750052596,0,0,0,0,0,Normal
921,2026-01-25T14:00:00.000Z,88710.1,-0.2371768198738189,0,0,0,0,0,Normal
922,2026-01-25T15:00:00.000Z,88446.5,-0.29714767540562903,0,0,0,0,0,Normal
923,2026-01-25T16:00:00.000Z,88077.26,-0.4174727094910513,1,1,1,0,3,ANOMALY
924,2026-01-25T17:00:00.000Z,87892.17,-0.21014504765475284,0,0,0,0,0,Normal
925,2026-01-25T18:00:00.000Z,87420.01,-0.5372037122305717,1,0,0,0,1,Normal
926,2026-01-25T19:00:00.000Z,86495.16,-1.0579385657814355,1,0,0,0,1,Normal
927,2026-01-25T20:00:00.000Z,86654.61,0.18434557494315662,0,0,0,0,0,Normal
928,2026-01-25T21:00:00.000Z,86568.5,-0.09937151641441488,0,0,0,0,0,Normal
929,2026-01-25T22:00:00.000Z,86521.39,-0.05441933266719934,0,0,0,0,0,Normal
930,2026-01-25T23:00:00.000Z,86670.36,0.17217707667434023,0,0,0,0,0,Normal
931,2026-01-26T00:00:00.000Z,86854.86,0.212875543611446,0,0,0,0,0,Normal
932,2026-01-26T01:00:00.000Z,87698.73,0.9715863913660083,0,0,0,0,0,Normal
933,2026-01-26T02:00:00.000Z,87563.38,-0.15433518820624492,0,0,0,0,0,Normal
934,2026-01-26T03:00:00.000Z,87282.05,-0.32128727785519784,0,0,0,0,0,Normal
935,2026-01-26T04:00:00.000Z,87737.06,0.5213099371520258,0,0,0,0,0,Normal
936,2026-01-26T05:00:00.000Z,87826.01,0.10138247167159609,0,0,0,0,0,Normal
937,2026-01-26T06:00:00.000Z,87937.44,0.12687585374766552,0,0,0,0,0,Normal
